source_host,agent_id,agent_number,planned_from_assigned_command,launcher_spawn_line_count,session_record_count,log_file_count,log_files_json,log_line_count,start_marker_count,error_line_count,rate_limit_429_line_count,api_http_request_line_count,api_http_200_request_line_count,api_http_200_interpretation,tool_event_count,response_prefix_count,response_prefix_success_count,finished_marker_count,success_evidence,success_evidence_basis,evidence_level,interpretation_guardrail
122447,agent-568,568,False,1,0,1,"[""swarm/vitals/agent-0568.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-573,573,False,1,0,1,"[""swarm/vitals/agent-0573.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-578,578,False,1,0,1,"[""swarm/vitals/agent-0578.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-583,583,False,1,0,1,"[""swarm/vitals/agent-0583.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-588,588,False,1,0,1,"[""swarm/vitals/agent-0588.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-593,593,False,1,0,1,"[""swarm/vitals/agent-0593.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-598,598,False,1,0,1,"[""swarm/vitals/agent-0598.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-603,603,False,1,0,1,"[""swarm/vitals/agent-0603.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-608,608,False,1,0,1,"[""swarm/vitals/agent-0608.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-613,613,False,1,0,1,"[""swarm/vitals/agent-0613.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-618,618,False,1,0,1,"[""swarm/vitals/agent-0618.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-623,623,False,1,0,1,"[""swarm/vitals/agent-0623.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-628,628,False,1,0,1,"[""swarm/vitals/agent-0628.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-633,633,False,1,0,1,"[""swarm/vitals/agent-0633.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-638,638,False,1,0,1,"[""swarm/vitals/agent-0638.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-643,643,False,1,0,1,"[""swarm/vitals/agent-0643.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-648,648,False,1,0,1,"[""swarm/vitals/agent-0648.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-653,653,False,1,0,1,"[""swarm/vitals/agent-0653.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-658,658,False,1,0,1,"[""swarm/vitals/agent-0658.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-663,663,False,1,0,1,"[""swarm/vitals/agent-0663.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-668,668,False,1,0,1,"[""swarm/vitals/agent-0668.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-673,673,False,1,0,1,"[""swarm/vitals/agent-0673.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-678,678,False,1,0,1,"[""swarm/vitals/agent-0678.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
